"","Y_bincc","A","M","C"
"3578",0,0,1,1
"3579",0,1,0,1
"3580",0,1,1,0
"3581",0,0,1,0
"3582",0,1,1,1
"3583",0,1,0,1
"3584",0,1,0,0
"3585",0,1,1,0
"3586",0,1,0,0
"3587",0,1,0,0
"3588",0,1,0,1
"3589",0,1,0,1
"3590",0,1,0,1
"3591",0,0,0,1
"3592",0,1,0,1
"3593",0,1,0,1
"3594",0,1,0,0
"3595",0,1,0,1
"3596",0,1,0,1
"3597",0,1,0,1
"3598",0,1,1,1
"3599",0,0,1,0
"3600",0,1,0,1
"3601",0,0,0,1
"3602",0,1,0,1
"3603",0,0,1,0
"3604",0,1,1,0
"3605",0,1,0,0
"3606",0,0,1,0
"3607",0,1,0,1
"3608",0,1,1,0
"3609",0,0,0,0
"3610",0,0,0,0
"3611",0,1,0,1
"3612",0,0,1,0
"3613",0,1,0,0
"3614",0,0,1,0
"3615",0,1,1,1
"3616",0,1,0,0
"3617",0,0,0,0
"3618",0,0,1,0
"3619",0,1,1,0
"3620",0,1,0,1
"3621",0,0,0,1
"3622",0,1,1,1
"3623",0,1,0,0
"3624",0,1,0,0
"3625",0,1,1,1
"3626",0,1,1,1
"3627",0,0,1,0
"3628",0,1,1,0
"3629",0,1,1,0
"3630",0,1,0,0
"3631",0,1,1,0
"3632",0,1,1,1
"3633",0,1,0,0
"3634",0,1,0,0
"3635",0,1,1,0
"3636",0,0,0,0
"3637",0,1,0,0
"3638",0,0,0,0
"3639",0,1,0,0
"3640",0,1,0,1
"3641",0,1,1,1
"3642",0,1,0,0
"3643",0,0,1,1
"3644",0,0,1,1
"3645",0,1,1,0
"3646",0,1,1,1
"3647",0,0,0,0
"3648",0,1,0,1
"3649",0,1,0,1
"3650",0,1,0,0
"3651",0,1,0,0
"3652",0,0,0,0
"3653",0,1,1,0
"3654",0,0,1,1
"3655",0,1,1,1
"3656",0,0,0,1
"3657",0,1,1,1
"3658",0,0,0,1
"3659",0,1,0,0
"3660",0,1,0,0
"3661",0,0,1,0
"3662",0,0,0,0
"3663",0,1,1,0
"3664",0,0,0,0
"3665",0,1,0,1
"3666",0,1,1,1
"3667",0,0,0,0
"3668",0,0,1,1
"3669",0,1,1,1
"3670",0,0,1,1
"3671",0,0,0,0
"3672",0,1,1,1
"3673",0,0,1,0
"3674",0,1,1,0
"3675",0,1,1,0
"3676",0,1,1,1
"3677",0,0,1,0
"3678",0,1,1,0
"3679",0,1,0,0
"3680",0,1,1,0
"3681",0,1,1,0
"3682",0,1,1,1
"3683",0,1,0,0
"3684",0,0,1,0
"3685",0,1,0,1
"3686",0,1,0,1
"3687",0,1,1,0
"3688",0,0,1,0
"3689",0,0,0,1
"3690",0,1,1,0
"3691",0,1,0,0
"3692",0,0,1,1
"3693",0,1,1,1
"3694",0,0,1,1
"3695",0,1,0,1
"3696",0,1,1,1
"3697",0,1,1,1
"3698",0,1,0,0
"3699",0,0,0,1
"3700",0,0,1,1
"3701",0,1,0,0
"3702",0,1,0,1
"3703",0,1,0,1
"3704",0,0,1,1
"3705",0,0,1,0
"3706",0,1,0,1
"3707",0,1,1,0
"3708",0,1,0,1
"3709",0,1,0,0
"3710",0,1,1,0
"3711",0,0,1,1
"3712",0,1,1,1
"3713",0,1,1,0
"3714",0,1,1,0
"3715",0,1,0,1
"3716",0,0,0,1
"3717",0,1,0,0
"3718",0,1,0,0
"3719",0,1,0,1
"3720",0,1,0,0
"3721",0,1,1,1
"3722",0,1,1,1
"3723",0,1,0,0
"3724",0,0,1,0
"3725",0,1,0,1
"3726",0,1,1,1
"3727",0,1,1,0
"3728",0,1,1,0
"3729",0,1,1,1
"3730",0,1,1,1
"3731",0,0,1,1
"3732",0,1,1,1
"3733",0,1,0,0
"3734",0,1,1,0
"3735",0,0,1,0
"3736",0,0,1,0
"3737",0,1,1,1
"3738",0,1,1,1
"3739",0,0,0,1
"3740",0,0,0,1
"3741",0,1,1,1
"3742",0,1,1,0
"3743",0,1,1,1
"3744",0,1,1,0
"3745",0,1,1,0
"3746",0,0,0,1
"3747",0,0,1,1
"3748",0,1,1,0
"3749",0,1,0,1
"3750",0,1,0,0
"3751",0,0,0,1
"3752",0,1,1,1
"3753",0,1,0,0
"3754",0,0,0,1
"3755",0,0,1,0
"3756",0,1,0,0
"3757",0,1,1,0
"3758",0,0,1,0
"3759",0,1,1,1
"3760",0,1,1,1
"3761",0,1,1,0
"3762",0,0,0,1
"3763",0,1,0,0
"3764",0,1,1,1
"3765",0,0,1,1
"3766",0,1,1,1
"3767",0,1,0,0
"3768",0,0,0,0
"3769",0,1,1,1
"3770",0,0,0,0
"3771",0,0,1,0
"3772",0,0,1,1
"3773",0,1,0,1
"3774",0,1,1,0
"3775",0,1,0,1
"3776",0,1,0,0
"3777",0,1,0,0
"3778",0,0,1,0
"3779",0,1,0,0
"3780",0,1,1,0
"3781",0,1,0,0
"3782",0,1,0,1
"3783",0,1,1,0
"3784",0,1,0,0
"3785",0,1,1,1
"3786",0,1,1,1
"3787",0,0,0,1
"3788",0,1,0,1
"3789",0,1,0,1
"3790",0,1,1,0
"3791",0,0,0,0
"3792",0,1,0,0
"3793",0,1,1,0
"3794",0,0,0,0
"3795",0,1,1,0
"3796",0,0,1,0
"3797",0,1,1,1
"3798",0,1,1,0
"3799",0,0,0,1
"3800",0,0,0,0
"3801",0,1,0,0
"3802",0,0,0,0
"3803",0,0,0,0
"3804",0,1,0,0
"3805",0,0,0,1
"3806",0,1,1,1
"3807",0,1,1,0
"3808",0,0,1,0
"3809",0,1,0,1
"3810",0,1,1,0
"3811",0,1,1,1
"3812",0,1,1,1
"3813",0,1,1,0
"3814",0,0,1,0
"3815",0,0,1,0
"3816",0,1,1,0
"3817",0,1,1,0
"3818",0,1,1,1
"3819",0,1,1,1
"3820",0,1,0,0
"3821",0,1,0,1
"3822",0,1,0,1
"3823",0,0,1,0
"3824",0,1,1,1
"3825",0,1,1,1
"3826",0,0,0,0
"3827",0,1,1,0
"3828",0,1,0,0
"3829",0,1,0,1
"3830",0,1,1,0
"3831",0,1,1,1
"3832",0,0,0,1
"3833",0,0,1,0
"3834",0,1,1,0
"3835",0,1,1,0
"3836",0,1,0,1
"3837",0,1,1,1
"3838",0,1,1,1
"3839",0,1,0,1
"3840",0,0,1,1
"3841",0,1,0,0
"3842",0,1,0,0
"3843",0,0,1,1
"3844",0,1,1,0
"3845",0,0,1,0
"3846",0,1,0,1
"3847",0,1,0,1
"3848",0,0,1,1
"3849",0,1,0,1
"3850",0,1,1,0
"3851",0,1,0,0
"3852",0,0,1,0
"3853",0,0,0,1
"3854",0,1,1,0
"3855",0,1,0,0
"3856",0,1,1,1
"3857",0,0,0,0
"3858",0,1,1,0
"3859",0,1,0,0
"3860",0,1,1,1
"3861",0,1,0,0
"3862",0,1,0,0
"3863",0,0,0,1
"3864",0,1,0,1
"3865",0,0,0,0
"3866",0,0,0,1
"3867",0,1,1,0
"3868",0,1,1,1
"3869",0,1,0,1
"3870",0,0,1,0
"3871",0,0,1,1
"3872",0,1,0,0
"3873",0,1,1,1
"3874",0,1,1,1
"3875",0,1,1,0
"3876",0,1,0,1
"3877",0,0,1,0
"3878",0,0,0,0
"3879",0,0,0,0
"3880",0,0,0,0
"3881",0,1,1,1
"3882",0,0,1,1
"3883",0,1,1,0
"3884",0,1,0,0
"3885",0,1,0,1
"3886",0,1,1,1
"3887",0,0,0,1
"3888",0,1,1,0
"3889",0,0,0,0
"3890",0,0,0,1
"3891",0,1,0,0
"3892",0,1,0,1
"3893",0,1,1,0
"3894",0,0,1,0
"3895",0,1,1,0
"3896",0,1,1,0
"3897",0,0,1,1
"3898",0,1,0,1
"3899",0,0,0,0
"3900",0,0,1,1
"3901",0,1,1,1
"3902",0,1,0,0
"3903",0,1,0,1
"3904",0,0,0,1
"3905",0,1,0,1
"3906",0,0,1,0
"3907",0,0,1,1
"3908",0,0,1,0
"3909",0,0,0,0
"3910",0,1,0,1
"3911",0,1,1,1
"3912",0,1,1,1
"3913",0,0,0,0
"3914",0,1,0,1
"3915",0,0,0,1
"3916",0,1,1,1
"3917",0,1,0,0
"3918",0,0,1,1
"3919",0,0,0,1
"3920",0,1,1,0
"3921",0,1,1,1
"3922",0,0,0,0
"3923",0,0,1,1
"3924",0,0,1,0
"3925",0,0,1,0
"3926",0,1,0,1
"3927",0,0,1,0
"3928",0,0,0,0
"3929",0,1,0,0
"3930",0,1,0,1
"3931",0,0,0,0
"3932",0,1,1,1
"3933",0,1,1,1
"3934",0,1,1,0
"3935",0,1,0,1
"3936",0,1,0,0
"3937",0,1,0,0
"3938",0,0,1,1
"3939",0,0,1,1
"3940",0,1,0,1
"3941",0,1,1,0
"3942",0,1,1,1
"3943",0,1,0,1
"3944",0,0,1,0
"3945",0,0,0,1
"3946",0,1,1,1
"3947",0,1,0,0
"3948",0,1,0,0
"3949",0,1,0,1
"3950",0,1,0,0
"3951",0,1,0,1
"3952",0,0,0,0
"3953",0,1,0,0
"3954",0,0,1,1
"3955",0,1,0,0
"3956",0,0,1,1
"3957",0,1,0,1
"3958",0,0,1,1
"3959",0,0,1,1
"3960",0,1,1,1
"3961",0,0,1,1
"3962",0,1,1,1
"3963",0,1,0,1
"3964",0,1,0,0
"3965",0,1,0,1
"3966",0,1,1,0
"3967",0,1,0,0
"3968",0,1,0,1
"3969",0,1,1,0
"3970",0,1,0,0
"3971",0,1,1,0
"3972",0,1,0,0
"3973",0,1,1,0
"3974",0,0,0,0
"3975",0,1,1,1
"3976",0,1,0,1
"3977",0,0,1,1
"3978",0,1,0,0
"3979",0,0,0,0
"3980",0,1,1,1
"3981",0,1,0,1
"3982",0,1,1,1
"3983",0,0,1,1
"3984",0,1,0,0
"3985",0,0,0,1
"3986",0,0,1,1
"3987",0,0,1,1
"3988",0,1,0,1
"3989",0,1,1,0
"3990",0,1,0,1
"3991",0,1,1,1
"3992",0,1,1,1
"3993",0,1,1,1
"3994",0,0,1,1
"3995",0,1,1,0
"3996",0,0,1,0
"3997",0,0,0,0
"3998",0,1,0,1
"3999",0,0,1,0
"4000",0,1,1,1
"4001",0,0,1,1
"4002",0,0,1,0
"4003",0,1,1,1
"4004",0,0,0,0
"4005",0,1,1,0
"4006",0,0,1,0
"4007",0,0,0,0
"4008",0,1,1,1
"4009",0,1,0,0
"4010",0,1,1,0
"4011",0,0,1,1
"4012",0,1,1,0
"4013",0,0,1,0
"4014",0,1,1,0
"4015",0,0,1,1
"4016",0,1,1,1
"4017",0,1,1,0
"4018",0,0,0,0
"4019",0,1,1,1
"4020",0,0,1,1
"4021",0,1,1,0
"4022",0,0,1,1
"4023",0,0,0,0
"4024",0,1,0,1
"4025",0,1,0,0
"4026",0,1,0,0
"4027",0,1,1,1
"4028",0,0,0,1
"4029",0,0,0,0
"4030",0,1,1,1
"4031",0,1,0,0
"4032",0,0,1,0
"4033",0,1,1,1
"4034",0,1,0,0
"4035",0,1,0,1
"4036",0,0,1,1
"4037",0,1,0,1
"4038",0,0,1,1
"4039",0,0,1,0
"4040",0,0,1,0
"4041",0,1,0,1
"4042",0,1,1,0
"4043",0,1,1,1
"4044",0,0,0,1
"4045",0,0,1,1
"4046",0,0,0,1
"4047",0,1,1,1
"4048",0,1,0,0
"4049",0,1,0,1
"4050",0,1,1,0
"4051",0,1,1,1
"4052",0,1,0,1
"4053",0,0,1,1
"4054",0,1,0,1
"4055",0,1,0,1
"4056",0,0,1,1
"4057",0,1,1,0
"4058",0,0,0,1
"4059",0,1,1,1
"4060",0,1,1,1
"4061",0,1,0,1
"4062",0,1,0,0
"4063",0,1,1,0
"4064",0,1,1,1
"4065",0,0,0,1
"4066",0,1,1,1
"4067",0,1,1,0
"4068",0,1,0,0
"4069",0,1,1,1
"4070",0,0,0,0
"4071",0,1,0,1
"4072",0,0,1,1
"4073",0,1,1,0
"4074",0,1,0,1
"4075",0,0,0,1
"4076",0,1,1,1
"4077",0,1,0,0
"4078",0,1,0,0
"4079",0,0,0,1
"4080",0,1,1,0
"4081",0,1,1,0
"4082",0,1,1,0
"4083",0,1,1,1
"4084",0,0,1,0
"4085",0,1,0,1
"4086",0,1,0,1
"4087",0,0,0,1
"4088",0,0,1,0
"4089",0,1,1,0
"4090",0,1,0,0
"4091",0,0,0,1
"4092",0,0,1,1
"4093",0,1,0,1
"4094",0,1,1,1
"4095",0,1,0,0
"4096",0,0,0,1
"4097",0,1,1,1
"4098",0,0,0,1
"4099",0,0,0,0
"4100",0,1,0,1
"4101",0,0,1,0
"4102",0,0,0,1
"4103",0,1,1,1
"4104",0,1,0,0
"4105",0,0,0,1
"4106",0,1,1,1
"4107",0,0,1,1
"4108",0,1,1,1
"4109",0,1,1,1
"4110",0,1,0,1
"4111",0,1,0,1
"4112",0,0,1,0
"4113",0,1,0,0
"4114",0,1,0,1
"4115",0,1,0,1
"4116",0,0,1,0
"4117",0,1,1,1
"4118",0,0,0,0
"4119",0,0,0,1
"4120",0,1,0,1
"4121",0,1,1,1
"4122",0,1,0,0
"4123",0,1,1,0
"4124",0,0,1,1
"4125",0,1,0,0
"4126",0,0,1,1
"4127",0,0,0,0
"4128",0,0,0,0
"4129",0,0,0,0
"4130",0,0,1,0
"4131",0,1,0,1
"4132",0,0,0,0
"4133",0,0,0,0
"4134",0,1,0,1
"4135",0,1,1,1
"4136",0,1,0,1
"4137",0,0,1,0
"4138",0,1,0,1
"4139",0,1,0,0
"4140",0,0,1,1
"4141",0,0,0,0
"4142",0,0,1,1
"4143",0,1,1,1
"4144",0,1,0,1
"4145",0,1,0,0
"4146",0,1,0,1
"4147",0,1,1,1
"4148",0,1,1,1
"4149",0,1,1,1
"4150",0,0,0,1
"4151",0,1,1,1
"4152",0,1,1,1
"4153",0,1,0,1
"4154",0,0,1,1
"4155",0,1,0,1
"4156",0,1,1,0
"4157",0,0,1,1
"4158",0,0,1,1
"4159",0,1,0,1
"4160",0,0,1,0
"4161",0,1,1,1
"4162",0,1,0,1
"4163",0,1,1,0
"4164",0,1,0,1
"4165",0,1,1,0
"4166",0,1,0,1
"4167",0,1,0,0
"4168",0,1,0,1
"4169",0,1,1,1
"4170",0,1,1,1
"4171",0,0,1,0
"4172",0,1,1,0
"4173",0,1,0,0
"4174",0,1,1,1
"4175",0,1,0,1
"4176",0,1,1,0
"4177",0,1,0,0
"4178",0,1,1,0
"4179",0,0,1,1
"4180",0,0,1,1
"4181",0,1,0,0
"4182",0,1,0,0
"4183",0,1,0,0
"4184",0,0,0,1
"4185",0,0,1,1
"4186",0,1,1,0
"4187",0,1,1,0
"4188",0,1,0,0
"4189",0,0,0,1
"4190",0,1,0,1
"4191",0,1,1,0
"4192",0,1,0,1
"4193",0,1,1,1
"4194",0,1,1,1
"4195",0,1,1,1
"4196",0,0,1,0
"4197",0,1,0,0
"4198",0,1,1,1
"4199",0,1,1,0
"4200",0,0,1,1
"4201",0,0,0,1
"4202",0,1,1,1
"4203",0,1,0,1
"4204",0,1,1,1
"4205",0,1,1,1
"4206",0,0,0,0
"4207",0,1,1,0
"4208",0,1,0,0
"4209",0,1,0,1
"4210",0,1,0,1
"4211",0,1,1,1
"4212",0,1,0,1
"4213",0,1,0,0
"4214",0,0,1,1
"4215",0,1,0,1
"4216",0,1,1,1
"4217",0,1,1,0
"4218",0,1,0,0
"4219",0,0,1,1
"4220",0,1,0,0
"4221",0,1,1,1
"4222",0,0,0,0
"4223",0,0,1,1
"4224",0,1,1,0
"4225",0,1,1,1
"4226",0,0,1,0
"4227",0,0,0,1
"4228",0,1,0,0
"4229",0,1,0,1
"4230",0,1,0,0
"4231",0,0,0,1
"4232",0,1,0,1
"4233",0,1,1,1
"4234",0,0,1,1
"4235",0,0,1,1
"4236",0,0,0,0
"4237",0,1,1,1
"4238",0,0,1,0
"4239",0,1,0,1
"4240",0,1,1,0
"4241",0,1,1,1
"4242",0,1,1,1
"4243",0,1,1,0
"4244",0,1,1,1
"4245",0,0,1,0
"4246",0,1,1,1
"4247",0,1,1,0
"4248",0,1,1,1
"4249",0,1,0,1
"4250",0,1,1,0
"4251",0,0,1,1
"4252",0,1,1,1
"4253",0,1,0,0
"4254",0,1,1,0
"4255",0,1,0,0
"4256",0,0,1,0
"4257",0,0,0,1
"4258",0,1,1,0
"4259",0,1,1,1
"4260",0,1,0,0
"4261",0,1,1,0
"4262",0,1,1,1
"4263",0,1,0,1
"4264",0,0,1,1
"4265",0,1,1,1
"4266",0,0,0,0
"4267",0,1,0,0
"4268",0,1,1,0
"4269",0,1,0,1
"4270",0,0,1,1
"4271",0,1,0,1
"4272",0,1,1,1
"4273",0,1,1,1
"4274",0,0,0,0
"4275",0,0,1,1
"4276",0,1,1,0
"4277",0,1,0,0
"4278",0,1,1,1
"4279",0,0,1,0
"4280",0,0,0,0
"4281",0,1,1,0
"4282",0,1,0,0
"4283",0,0,1,0
"4284",0,1,0,0
"4285",0,1,0,1
"4286",0,0,0,1
"4287",0,0,1,0
"4288",0,1,0,1
"4289",0,1,0,0
"4290",0,0,1,1
"4291",0,1,1,0
"4292",0,1,1,0
"4293",0,1,0,1
"4294",0,1,1,1
"4295",0,1,1,1
"4296",0,0,0,1
"4297",0,1,0,0
"4298",0,1,0,1
"4299",0,1,0,0
"4300",0,0,1,1
"4301",0,1,1,1
"4302",0,1,1,1
"4303",0,0,1,1
"4304",0,1,0,1
"4305",0,0,1,1
"4306",0,1,0,0
"4307",0,1,0,1
"4308",0,1,1,1
"4309",0,1,1,0
"4310",0,0,1,0
"4311",0,0,1,1
"4312",0,1,1,1
"4313",0,1,1,0
"4314",0,1,1,1
"4315",0,0,1,1
"4316",0,1,1,1
"4317",0,1,0,0
"4318",0,0,0,1
"4319",0,1,1,1
"4320",0,0,1,1
"4321",0,1,0,1
"4322",0,1,0,1
"4323",0,1,0,1
"4324",0,1,1,0
"4325",0,1,0,0
"4326",0,1,0,1
"4327",0,1,0,1
"4328",0,1,1,1
"4329",0,1,0,0
"4330",0,1,1,1
"4331",0,1,0,1
"4332",0,0,0,1
"4333",0,0,1,0
"4334",0,1,1,1
"4335",0,1,1,1
"4336",0,0,0,0
"4337",0,0,1,1
"4338",0,1,0,1
"4339",0,1,1,1
"4340",0,1,1,1
"4341",0,0,1,1
"4342",0,1,1,0
"4343",0,0,1,1
"4344",0,0,1,0
"4345",0,1,1,1
"4346",0,0,1,1
"4347",0,1,1,0
"4348",0,1,0,0
"4349",0,1,1,1
"4350",0,0,0,1
"4351",0,0,0,1
"4352",0,0,1,0
"4353",0,1,1,1
"4354",0,0,1,0
"4355",0,0,0,0
"4356",0,1,1,0
"4357",0,0,1,1
"4358",0,0,0,0
"4359",0,0,0,1
"4360",0,0,0,1
"4361",0,1,0,0
"4362",0,1,1,1
"4363",0,1,0,1
"4364",0,1,1,0
"4365",0,0,1,1
"4366",0,1,1,0
"4367",0,0,1,1
"4368",0,1,0,1
"4369",0,0,0,0
"4370",0,1,1,1
"4371",0,1,1,1
"4372",0,1,0,1
"4373",0,0,0,1
"4374",0,0,1,0
"4375",0,1,1,1
"4376",0,0,1,1
"4377",0,1,1,1
"4378",0,1,0,0
"4379",0,1,1,0
"4380",0,0,1,0
"4381",0,0,1,0
"4382",0,1,1,1
"4383",0,1,1,0
"4384",0,0,1,0
"4385",0,1,0,1
"4386",0,1,0,0
"4387",0,1,0,0
"4388",0,1,1,1
"4389",0,1,0,1
"4390",0,0,0,1
"4391",0,0,1,0
"4392",0,1,0,1
"4393",0,1,0,1
"4394",0,0,0,0
"4395",0,1,1,0
"4396",0,1,1,1
"4397",0,0,0,0
"4398",0,1,0,1
"4399",0,1,1,0
"4400",0,1,1,1
"4401",0,1,0,1
"4402",0,1,1,0
"4403",0,0,0,0
"4404",0,1,0,0
"4405",0,0,0,0
"4406",0,1,0,0
"4407",0,1,1,0
"4408",0,1,0,0
"4409",0,1,1,0
"4410",0,1,1,1
"4411",0,1,1,1
"4412",0,1,0,1
"4413",0,0,1,0
"4414",0,1,1,1
"4415",0,0,0,1
"4416",0,1,0,0
"4417",0,1,0,0
"4418",0,0,1,1
"4419",0,1,0,0
"4420",0,1,0,0
"4421",0,1,0,1
"4422",0,1,1,0
"4423",0,1,1,0
"4424",0,0,0,0
"4425",0,1,0,1
"4426",0,1,0,0
"4427",0,1,1,0
"4428",0,1,0,0
"4429",0,1,0,1
"4430",0,0,1,0
"4431",0,1,1,1
"4432",0,0,0,1
"4433",0,1,0,1
"4434",0,1,1,1
"4435",0,0,1,0
"4436",0,0,1,1
"4437",0,1,1,1
"4438",0,0,0,0
"4439",0,1,0,0
"4440",0,0,0,1
"4441",0,0,1,0
"4442",0,0,0,1
"4443",0,1,1,0
"4444",0,0,1,1
"4445",0,1,0,1
"4446",0,0,1,0
"4447",0,0,1,1
"4448",0,0,1,0
"4449",0,1,0,1
"4450",0,0,1,0
"4451",0,1,0,0
"4452",0,1,0,0
"4453",0,1,0,0
"4454",0,1,1,0
"4455",0,0,0,0
"4456",0,1,0,0
"4457",0,0,1,1
"4458",0,1,0,1
"4459",0,0,0,0
"4460",0,1,1,1
"4461",0,1,0,1
"4462",0,1,0,1
"4463",0,1,1,0
"4464",0,1,0,1
"4465",0,0,1,1
"4466",0,0,0,0
"4467",0,1,0,1
"4468",0,1,0,0
"4469",0,1,1,0
"4470",0,0,0,0
"4471",0,1,1,1
"4472",0,1,0,1
"4473",0,0,0,0
"4474",0,1,0,0
"4475",0,0,0,0
"4476",0,1,0,0
"4477",0,1,0,1
"4478",0,0,1,1
"4479",0,1,1,1
"4480",0,0,1,1
"4481",0,1,1,0
"4482",0,0,0,1
"4483",0,1,0,0
"4484",0,1,0,0
"4485",0,0,1,1
"4486",0,1,0,0
"4487",0,0,1,1
"4488",0,1,0,0
"4489",0,0,0,1
"4490",0,0,1,0
"4491",0,1,0,1
"4492",0,1,1,1
"4493",0,1,1,1
"4494",0,1,0,0
"4495",0,0,1,0
"4496",0,1,1,1
"4497",0,0,1,1
"4498",0,0,0,0
"4499",0,0,1,1
"4500",0,1,1,0
"4501",0,1,1,1
"4502",0,1,0,0
"4503",0,0,0,0
"4504",0,1,1,1
"4505",0,1,1,0
"4506",0,1,1,0
"4507",0,0,0,1
"4508",0,1,1,0
"4509",0,1,1,1
"4510",0,1,0,1
"4511",0,1,1,1
"4512",0,0,0,0
"4513",0,0,0,1
"4514",0,1,0,1
"4515",0,0,1,0
"4516",0,0,1,0
"4517",0,0,1,1
"4518",0,1,1,0
"4519",0,0,0,1
"4520",0,1,1,1
"4521",0,1,1,1
"4522",0,1,0,0
"4523",0,0,1,1
"4524",0,1,0,0
"4525",0,0,1,1
"4526",0,1,1,1
"4527",0,1,1,1
"4528",0,1,1,1
"4529",0,1,0,0
"4530",0,1,0,0
"4531",0,1,0,1
"4532",0,0,0,0
"4533",0,1,1,1
"4534",0,0,1,1
"4535",0,0,0,0
"4536",0,0,0,0
"4537",0,1,1,0
"4538",0,1,0,1
"4539",0,0,1,0
"4540",0,0,0,0
"4541",0,1,1,1
"4542",0,0,1,1
"4543",0,1,0,0
"4544",0,0,0,1
"4545",0,0,1,1
"4546",0,1,1,1
"4547",0,0,0,1
"4548",0,0,0,0
"4549",0,1,1,0
"4550",0,0,0,0
"4551",0,0,0,1
"4552",0,0,1,1
"4553",0,1,1,0
"4554",0,0,1,0
"4555",0,1,0,0
"4556",0,1,1,1
"4557",0,1,0,0
"4558",0,0,1,1
"4559",0,1,0,1
"4560",0,1,0,0
"4561",0,0,0,1
"4562",0,1,1,1
"4563",0,1,1,0
"4564",0,1,1,1
"4565",0,0,0,1
"4566",0,1,0,0
"4567",0,0,1,0
"4568",0,0,0,1
"4569",0,0,0,0
"4570",0,0,1,0
"4571",0,1,1,0
"4572",0,1,1,1
"4573",0,1,1,1
"4574",0,1,1,0
"4575",0,0,1,0
"4576",0,1,1,1
"4577",0,0,0,1
"4578",0,1,1,0
"4579",0,0,0,0
"4580",0,1,1,1
"4581",0,1,0,0
"4582",0,1,1,1
"4583",0,1,0,0
"4584",0,1,1,1
"4585",0,1,0,1
"4586",0,1,1,1
"4587",0,0,1,1
"4588",0,1,0,0
"4589",0,0,0,0
"4590",0,1,0,0
"4591",0,0,1,1
"4592",0,1,0,1
"4593",0,0,1,1
"4594",0,1,0,1
"4595",0,0,1,1
"4596",0,1,1,0
"4597",0,1,0,0
"4598",0,1,0,1
"4599",0,0,0,1
"4600",0,0,1,1
"4601",0,1,0,0
"4602",0,0,1,0
"4603",0,1,1,1
"4604",0,0,0,1
"4605",0,1,1,0
"4606",0,0,1,1
"4607",0,0,1,1
"4608",0,0,1,0
"4609",0,0,1,1
"4610",0,1,0,0
"4611",0,1,1,1
"4612",0,0,1,0
"4613",0,1,1,1
"4614",0,1,1,1
"4615",0,0,1,0
"4616",0,0,1,0
"4617",0,1,0,1
"4618",0,0,1,1
"4619",0,1,1,1
"4620",0,0,1,1
"4621",0,1,0,0
"4622",0,1,1,1
"4623",0,1,0,0
"4624",0,1,1,1
"4625",0,1,0,0
"4626",0,1,1,0
"4627",0,1,1,0
"4628",0,1,0,1
"4629",0,0,0,1
"4630",0,1,1,1
"4631",0,1,1,0
"4632",0,1,0,0
"4633",0,0,0,1
"4634",0,1,0,0
"4635",0,0,1,0
"4636",0,1,0,1
"4637",0,1,0,0
"4638",0,1,1,0
"4639",0,0,1,1
"4640",0,1,1,1
"4641",0,1,1,0
"4642",0,1,0,1
"4643",0,1,1,1
"4644",0,1,1,1
"4645",0,1,0,0
"4646",0,1,1,0
"4647",0,0,0,1
"4648",0,1,1,0
"4649",0,1,0,0
"4650",0,1,0,1
"4651",0,0,1,0
"4652",0,0,1,1
"4653",0,1,1,1
"4654",0,1,0,1
"4655",0,1,1,0
"4656",0,1,1,1
"4657",0,1,0,0
"4658",0,0,1,1
"4659",0,1,1,1
"4660",0,1,0,1
"4661",0,1,0,1
"4662",0,1,0,0
"4663",0,1,1,0
"4664",0,0,0,1
"4665",0,1,0,0
"4666",0,0,0,1
"4667",0,1,1,0
"4668",0,1,1,0
"4669",0,1,1,1
"4670",0,1,1,0
"4671",0,1,1,1
"4672",0,1,0,0
"4673",0,1,1,1
"4674",0,1,1,0
"4675",0,0,1,1
"4676",0,1,1,0
"4677",0,0,1,1
"4678",0,1,1,0
"4679",0,1,0,1
"4680",0,0,0,1
"4681",0,1,0,0
"4682",0,1,1,0
"4683",0,1,0,1
"4684",0,1,1,0
"4685",0,1,1,1
"4686",0,1,0,1
"4687",0,1,1,1
"4688",0,1,0,1
"4689",0,1,0,1
"4690",0,0,1,1
"4691",0,1,0,1
"4692",0,1,0,0
"4693",0,1,0,1
"4694",0,0,0,1
"4695",0,1,0,1
"4696",0,1,1,0
"4697",0,1,0,1
"4698",0,0,0,0
"4699",0,0,0,0
"4700",0,1,1,0
"4701",0,0,1,0
"4702",0,0,0,0
"4703",0,1,1,0
"4704",0,0,0,0
"4705",0,0,0,1
"4706",0,1,0,1
"4707",0,1,0,0
"4708",0,0,0,0
"4709",0,0,0,1
"4710",0,1,1,0
"4711",0,0,1,1
"4712",0,0,1,1
"4713",0,1,0,0
"4714",0,0,1,1
"4715",0,1,0,0
"4716",0,0,1,0
"4717",0,1,1,1
"4718",0,1,1,1
"4719",0,0,0,1
"4720",0,0,0,1
"4721",0,1,0,1
"4722",0,0,0,0
"4723",0,1,0,1
"4724",0,1,1,0
"4725",0,1,0,0
"4726",0,1,0,0
"4727",0,0,1,0
"4728",0,0,1,1
"4729",0,1,0,0
"4730",0,1,0,1
"4731",0,1,1,1
"4732",0,1,0,0
"4733",0,1,0,1
"4734",0,0,1,0
"4735",0,1,1,1
"4736",0,0,1,0
"4737",0,1,0,1
"4738",0,1,0,1
"4739",0,0,1,1
"4740",0,1,1,1
"4741",0,1,0,1
"4742",0,0,1,1
